Issue ID,Issue Title,Description,Issue URL,Project,Status,Priority,Component,Version,Created,wcag_sc,ai_wcag,acr_note,dev_note
3269342,"""Edit"" cog icon for Field UI does not meet contrast minimums when in forced colors","""Edit"" cog icon for Field UI does not meet contrast minimums when in forced colors",https://www.drupal.org/project/drupal/issues/3269342,drupal,Active,Normal,field_ui.module,11.x-dev,3 years 9 months,1.4.11,1.4.11,"The ""Edit"" cog icon within the Field UI may not be accessible to users with low vision when the application is forced to use a specific color scheme. Insufficient color contrast between the icon and its background can prevent users from perceiving the icon’s meaning and functionality, potentially hindering their ability to complete tasks.",
3037742,The toggle that makes Contextual Links visible at all times might not be sufficiently discoverable,The toggle that makes Contextual Links visible at all times might not be sufficiently discoverable,https://www.drupal.org/project/drupal/issues/3037742,drupal,Active,Major,layout_builder.module,11.x-dev,6 years 9 months,1.4.11,1.4.11,"Users may experience difficulty locating the toggle that controls the persistent visibility of Contextual Links, potentially hindering access to important information. The lack of discoverability presents a barrier to usability for users who rely on assistive technology.",...
2848549,Refine the layout selection UI,Refine the layout selection UI,https://www.drupal.org/project/drupal/issues/2848549,drupal,Active,Major,layout_discovery.module,11.x-dev,8 years 10 months,1.4.11,1.4.11,"The issue description, “Refine the layout selection UI,” is vague and does not identify a specific accessibility barrier. Without further information about the current UI or the intended changes, it’s impossible to determine if an accessibility problem exists. A refined UI could introduce new barriers or exacerbate existing ones.","This issue requires investigation to understand the specifics of the “layout selection UI.”  However, the initial description suggests a potential problem related to how users with disabilities can access and interact with layout options. The first step is to audit the existing UI for conformance with WCAG 2.2 Level AA.  Specifically, consider these points:"
3273806,WCAG color constrast fails on toolbar direction icon,WCAG color constrast fails on toolbar direction icon,https://www.drupal.org/project/drupal/issues/3273806,drupal,Active,Normal,toolbar.module,11.x-dev,3 years 8 months,1.4.11,1.4.11,"The toolbar direction icon may not meet WCAG color contrast requirements, potentially creating a barrier for users with low vision who rely on color to distinguish between interactive elements.","To address this issue, the first step is to examine the color values used for the direction icon and the background color of the toolbar.  Utilize a color contrast analyzer tool (e.g., WebAIM Contrast Checker, or browser developer tools) to determine if the contrast ratio meets WCAG 2.2 AA requirements (4.5:1 for normal text, 3:1 for large text).  If the contrast ratio is insufficient, implement a solution prioritizing semantic HTML.  This may involve: 1) Changing the icon’s color to a darker shade with sufficient contrast against the toolbar background. 2) Adding a text label adjacent to the icon for users who have difficulty perceiving color. Avoid using ARIA attributes unless native HTML semantics are completely inadequate.  Ensure the icon's state (hover, focus) also maintains sufficient color contrast.  Document the color choices and contrast ratios used."
2919837,Accessibility Issues with Off-Canvas dialog,Accessibility Issues with Off-Canvas dialog,https://www.drupal.org/project/drupal/issues/2919837,drupal,Active,Normal,settings_tray.module,11.x-dev,8 years 1 month,1.4.12,1.4.12,Users relying on screen readers may experience difficulty accessing content within an off-canvas dialog due to lack of clear focus management and insufficient keyboard navigation. This impacts the user's ability to understand the dialog’s content and interact with its elements.,"The issue title, “Accessibility Issues with Off-Canvas dialog”, is too broad. To address this, we need to investigate whether the off-canvas dialog is properly implemented for keyboard navigation and screen reader interaction. Specifically, the following steps should be taken:"
3448100,In the mobile version of navigation the close button is not accessible by the keyboard,In the mobile version of navigation the close button is not accessible by the keyboard,https://www.drupal.org/project/drupal/issues/3448100,drupal,Needs work,Normal,navigation.module,11.x-dev,1 year 7 months,2.1.1,2.1.1,"The mobile navigation close button is not operable using keyboard navigation, preventing keyboard users from closing the navigation menu. This violates WCAG 2.2 accessibility guidelines, impacting usability for keyboard-only users.",
3541741,Close only lowest-level submenu with Escape key,Close only lowest-level submenu with Escape key,https://www.drupal.org/project/drupal/issues/3541741,drupal,Active,Normal,navigation.module,11.x-dev,4 months 6 days,2.1.1,2.1.1,"Users relying on keyboard navigation may be unable to close lower-level submenus using the Escape key, potentially trapping them within the submenu and preventing access to the parent menu. This impacts users with motor impairments who rely on keyboard interaction for navigation.","This issue addresses the requirement to provide a clear and predictable way to close lower-level submenus using the Escape key.  The preferred approach is to utilize the `aria-haspopup=""true""` attribute on the parent menu element, coupled with the appropriate `aria-expanded` state change when the submenu is opened and closed. This triggers native behavior and avoids reliance on custom JavaScript. If native behavior is truly not achievable, implement the following:"
3081515,"Add a new, accessible datepicker library to avoid using native browser datepickers for accessibility and consistency","Add a new, accessible datepicker library to avoid using native browser datepickers for accessibility and consistency",https://www.drupal.org/project/drupal/issues/3081515,drupal,Active,Normal,datetime.module,11.x-dev,6 years 3 months,2.1.1,2.1.1,"Users may experience difficulty interacting with datepickers implemented using native browser datepicker controls, potentially leading to challenges with keyboard navigation, screen reader interpretation, and overall usability. The lack of consistent, accessible datepicker implementations can negatively impact individuals with disabilities.","This issue addresses the accessibility concerns associated with relying on native browser datepicker controls. The recommended approach is to integrate a dedicated, accessible datepicker library."
2634854,Add dropdowns to horizontal toolbar menu (as with 'admin toolbar' in contrib),Add dropdowns to horizontal toolbar menu (as with 'admin toolbar' in contrib),https://www.drupal.org/project/drupal/issues/2634854,drupal,Needs work,Major,toolbar.module,11.x-dev,10 years 1 week,2.1.1,2.1.1,"Users relying on screen readers may experience difficulty interacting with a horizontal toolbar menu without dropdown functionality. The current design presents a barrier to accessing menu options, potentially leading to frustration and reduced usability for individuals with disabilities.","The request aims to implement dropdowns for a horizontal toolbar menu, mirroring the behavior of the ""admin toolbar"" in a contributed module.  The primary focus should be on utilizing semantic HTML to achieve this."
2933984,508 Compliance - Tooltips not displayed for keyboard navigation,508 Compliance - Tooltips not displayed for keyboard navigation,https://www.drupal.org/project/drupal/issues/2933984,drupal,Active,Normal,field system,11.x-dev,7 years 11 months,2.1.1,2.1.1,Users relying on keyboard navigation may be unable to access tooltips providing contextual information. This impacts usability and potentially violates WCAG 2.2 guidelines regarding keyboard accessibility.,
3042516,Re-evaluate whether Contextual Links are the best interaction for configuring/moving/deleting blocks in Layout Builder,Re-evaluate whether Contextual Links are the best interaction for configuring/moving/deleting blocks in Layout Builder,https://www.drupal.org/project/drupal/issues/3042516,drupal,Active,Major,layout_builder.module,11.x-dev,6 years 9 months,2.1.1,2.1.1,"Users configuring layout blocks via Contextual Links within Layout Builder may experience difficulty accessing and manipulating these blocks due to a lack of keyboard operability and potential visual obscurity. This could impede users with motor impairments, cognitive disabilities, and those using assistive technologies.","This issue warrants investigation into the usability of Contextual Links within Layout Builder for block configuration tasks. The primary focus should be on leveraging semantic HTML to provide a keyboard-accessible experience. Specifically, consider using `<button>` elements with appropriate ARIA attributes (e.g., `role=""button""`, `aria-label`) to provide clear labeling for each action (move, delete, configure) directly within the layout."
3210434,Olivero: Header menu should not close if menu item has focus,Olivero: Header menu should not close if menu item has focus,https://www.drupal.org/project/drupal/issues/3210434,drupal,Needs work,Normal,Olivero theme,11.x-dev,4 years 8 months,2.1.1,2.1.1,Users with keyboard-only navigation may be prevented from accessing menu items if a menu item receives focus. This impacts users who rely on keyboard interaction for navigation and may lead to a frustrating and inaccessible experience.,"This issue likely stems from a JavaScript event handler that closes the header menu when a menu item receives focus. The solution should prioritize semantic HTML. Specifically, investigate if the header menu is implemented as a `<nav>` element with a `role=""navigation""` attribute and a properly structured `<button>` or `<a>` element for each menu item that acts as a focusable element."
3246422,Keyboard Navigation: Arrow Keys in menu for Olivero,Keyboard Navigation: Arrow Keys in menu for Olivero,https://www.drupal.org/project/drupal/issues/3246422,drupal,Active,Normal,Olivero theme,11.x-dev,4 years 1 month,2.1.1,2.1.1,Users with motor impairments who rely on keyboard navigation may experience difficulty operating the menu using arrow keys. This limits their ability to access content and functionality within the Olivero menu.,"The issue report indicates a problem with keyboard navigation within the “Olivero” menu. To resolve this, investigate the menu’s implementation. First, ensure the menu uses a logical tab order that aligns with the visual flow. This is typically achieved through the use of `<button>` elements for menu items and the `tabindex` attribute judiciously, if at all. If the menu is a dropdown or modal, verify that keyboard focus is properly trapped within the element and that the elements are focusable.  If native HTML elements (e.g., `<button>`, `<select>`) cannot achieve the desired keyboard navigation behavior, utilize ARIA attributes to define the role, state, and keyboard focus order. Specifically, use `role=""menu""`, `role=""menuitem""`, `aria-haspopup=""true""`, `aria-expanded=""false""` (initially) and `aria-keysfocus` to indicate which element receives focus when a menu item is navigated to. Avoid using ARIA to simply duplicate existing HTML semantics. Refer to WAI-ARIA 1.2 documentation for best practices.  Consider using a standard menu pattern to ensure consistent and predictable keyboard behavior."
2915762,Return to tab position when exiting dialog opened from contextual link,Return to tab position when exiting dialog opened from contextual link,https://www.drupal.org/project/drupal/issues/2915762,drupal,Needs work,Normal,contextual.module,11.x-dev,8 years 2 months,2.1.1,2.1.1,"Users may experience a disruption in their browsing experience when exiting a dialog opened via a contextual link. The loss of tab position can increase cognitive load and difficulty in resuming browsing, potentially hindering access for users who rely on tab navigation for task completion.",This issue appears to relate to the browser’s default behavior of restoring the browser’s initial state (usually the first tab) upon closing a dialog.  The accessibility barrier is that the user is unexpectedly returned to a state other than the tab they were previously browsing.
3093461,Let users disable animation in Olivero,Let users disable animation in Olivero,https://www.drupal.org/project/drupal/issues/3093461,drupal,Needs work,Normal,Olivero theme,11.x-dev,6 years 1 month,2.3.3,2.3.3,"Users with sensitivities to animation may experience distraction, disorientation, or difficulty processing information when interacting with Olivero. The issue report indicates a need to provide a mechanism for users to reduce or disable animation effects.","This issue requires implementing a user preference setting to disable animations within Olivero. The recommended approach is to prioritize semantic HTML. Specifically, identify any elements utilizing animation (likely CSS transitions or animations) and apply a CSS class (e.g., `no-animation`) to these elements. This class should be used to suppress the animation effect.  Alternatively, if the animation is controlled by JavaScript, introduce a JavaScript variable to toggle the animation's active state and dynamically update the CSS class applied to the relevant elements."
3370946,Page title should contextualize the local navigation,Page title should contextualize the local navigation,https://www.drupal.org/project/drupal/issues/3370946,drupal,Needs work,Normal,base system,11.x-dev,2 years 5 months,2.4.2,2.4.2,Users may experience confusion regarding the purpose and content of local navigation elements if the page title does not provide sufficient context. This can impede navigation and reduce the overall usability of the page.,"The issue description indicates a need for the page title to provide contextual information related to the local navigation. This is a common best practice for improving the user experience and accessibility.  The ideal solution involves modifying the page title to clearly indicate the section or topic being covered by the local navigation.  Specifically, the title should accurately reflect the content of the local navigation menu."
3207233,Improve the visual indication of the active workspace in the Workspaces listing UI,Improve the visual indication of the active workspace in the Workspaces listing UI,https://www.drupal.org/project/drupal/issues/3207233,drupal,Needs work,Major,workspaces.module,11.x-dev,4 years 8 months,2.4.2,2.4.2,Users who rely on screen readers may not be able to easily identify the currently active workspace within the Workspaces listing UI. This lack of clear visual indication creates a barrier to efficient task completion and can lead to confusion or frustration.,"To address this, prioritize using semantic HTML to clearly designate the active workspace.  Specifically, use the `<span role=""button"">` element with appropriate ARIA attributes if native HTML doesn't provide sufficient indication.  If the workspace is visually highlighted (e.g., with a border or background color), ensure this is achievable through CSS and doesn’t rely solely on color for conveying the active state.  Consider using a CSS class to indicate the active state that can be easily detected by screen readers. The class should be associated with the `role=""button""` and appropriate ARIA attributes.  For example:  `<li class=""workspace-active""><span class=""workspace-name"" role=""button"">Workspace Name</span></li>`.  Validate the solution with a screen reader to confirm proper announcement and focus management."
2509716,Allow global tokens (and therefore page numbers) in display title,Allow global tokens (and therefore page numbers) in display title,https://www.drupal.org/project/drupal/issues/2509716,drupal,Needs work,Normal,views.module,11.x-dev,10 years 6 months,2.4.2,2.4.2,"Users relying on screen readers may experience difficulty understanding the content of a page if display titles do not include relevant page numbers. This impacts navigation and comprehension, potentially hindering access to information.",The issue describes a requirement for page numbers to be included in display titles. The core accessibility concern is ensuring users with screen readers can accurately identify the current page within a multi-page document or website section.
3506324,Redundant aural interface and the general interaction with CKEditor toolbar configuration,Redundant aural interface and the general interaction with CKEditor toolbar configuration,https://www.drupal.org/project/drupal/issues/3506324,drupal,Active,Normal,ckeditor.module,11.x-dev,10 months 1 week,2.4.3,2.4.3,Users with disabilities may experience difficulty interacting with the CKEditor toolbar due to a redundant aural interface and unclear interaction patterns. This could prevent users from effectively editing content and potentially lead to frustration and reduced productivity.,"The reported issue likely stems from a complex or poorly designed interaction with the CKEditor toolbar, combined with a potentially over-reliance on auditory feedback.  Here’s a structured approach to resolving this:"
3395355,With an open dialog modal also elements in the background are added to the accessibility object model,With an open dialog modal also elements in the background are added to the accessibility object model,https://www.drupal.org/project/drupal/issues/3395355,drupal,Active,Normal,javascript,11.x-dev,2 years 2 months,2.4.3,2.4.3,"The issue describes a situation where background elements become accessible via assistive technology when a dialog modal is open. This can lead to users encountering unexpected focus shifts, confusion about the interaction state, and difficulty navigating the page when the modal is active.",This issue indicates a potential problem with how the DOM is being traversed when a modal is open.  The root cause is likely related to how the page's accessibility tree is constructed and potentially how focus management is handled.
2973114,"When enabling or disabling a block, don't move the focus to the top of the page","When enabling or disabling a block, don't move the focus to the top of the page",https://www.drupal.org/project/drupal/issues/2973114,drupal,Active,Normal,block.module,11.x-dev,7 years 7 months,2.4.3,2.4.3,"Users may experience difficulty navigating a website after enabling or disabling a block due to the loss of keyboard focus. This can create a barrier for users who rely on keyboard navigation, screen reader users, and users with motor impairments who may find it challenging to reorient themselves on the page.","The reported issue describes a potential loss of focus upon block manipulation. To address this, ensure the block's enable/disable action maintains the focus on the block itself or a related interactive element within the block. Prioritize a semantic HTML structure. Specifically, use a `<button>` element with appropriate ARIA attributes (if necessary) to handle the block toggle.  If the block contains interactive elements (e.g., input fields, links), ensure that the focus is moved to the most relevant element within the block upon its activation or deactivation. Avoid relying solely on JavaScript to manage focus – leverage native HTML focus management where possible.  For example, using `tabindex=""0""` on an element within the block can improve keyboard navigation.  Consider using a pre-existing accessibility pattern for toggles, if available within the framework being used.  Test thoroughly with keyboard-only navigation and screen readers."
3019849,Return focus to point of action when the off-canvas dialog closes,Return focus to point of action when the off-canvas dialog closes,https://www.drupal.org/project/drupal/issues/3019849,drupal,Active,Normal,layout_builder.module,11.x-dev,7 years 1 week,2.4.3,2.4.3,"Users relying on keyboard navigation may lose focus and be unable to continue interacting with the point of action after an off-canvas dialog closes, potentially leading to a frustrating and inaccessible experience.","This issue addresses a critical accessibility concern related to keyboard focus management when closing off-canvas dialogs. The primary solution should always prioritize semantic HTML. Specifically, ensure the dialog itself has a `role=""dialog""` and, if applicable, a `modal` attribute.  Upon closing the dialog, the focus should be returned to the interactive element that initiated the dialog (e.g., a button or link)."
3042107,Layout Builder actions are inconvenient to access via keyboard navigation,Layout Builder actions are inconvenient to access via keyboard navigation,https://www.drupal.org/project/drupal/issues/3042107,drupal,Active,Major,layout_builder.module,11.x-dev,6 years 9 months,2.4.3,2.4.3,"Users relying on keyboard navigation may experience difficulty accessing Layout Builder actions, potentially hindering their ability to modify and manage page layouts efficiently. This impacts users with motor impairments and those who prefer keyboard-focused workflows.",The reported issue suggests a lack of keyboard focus states or improper keyboard navigation interaction with Layout Builder actions. The primary solution should involve implementing proper keyboard focus states for all interactive elements within the Layout Builder.
2925295,Make sure controls within hidden content are not focusable,Make sure controls within hidden content are not focusable,https://www.drupal.org/project/drupal/issues/2925295,drupal,Active,Normal,theme system,11.x-dev,8 years 1 month,2.4.3,2.4.3,"Hidden content containing focusable controls can create a significant barrier for keyboard and assistive technology users. Users relying on keyboard navigation or screen readers may be unable to access content within the hidden area, leading to a partial and inaccessible experience.","This issue addresses a critical accessibility concern. Controls within hidden content should not be focusable. The primary solution is to ensure that any content rendered within a hidden element (e.g., using `display: none;`, `visibility: hidden;`, or a dynamically hidden element) does *not* include focusable elements like buttons, links, or form controls."
3273086,Differing focus order for CKEditor plugin settings for viewports smaller and larger than 1360px,Differing focus order for CKEditor plugin settings for viewports smaller and larger than 1360px,https://www.drupal.org/project/drupal/issues/3273086,drupal,Active,Normal,Claro theme,11.x-dev,3 years 8 months,2.4.3,2.4.3,"Users with keyboard-only navigation may experience difficulty navigating the CKEditor plugin settings when the viewport width is between 1360px and 1360px, as the focus order may not be consistent across these sizes. This creates a barrier to effective interaction for users who rely on keyboard input to access and utilize the plugin’s configuration options.","This issue reports a potential inconsistency in focus order for CKEditor plugin settings related to viewport size. The root cause likely lies in how JavaScript is managing focus order within the CKEditor UI, particularly when the layout changes due to responsiveness."
3439721,"Make the link descriptions more descriptive, helpful, and clear.","Make the link descriptions more descriptive, helpful, and clear.",https://www.drupal.org/project/drupal/issues/3439721,drupal,Needs work,Normal,navigation.module,11.x-dev,1 year 8 months,2.4.4,2.4.4,"Users may experience difficulty understanding the purpose and context of links due to insufficient or unclear descriptions. This impacts users who rely on screen readers or have cognitive disabilities, potentially leading to confusion and difficulty navigating the website.","The issue description lacks specifics, but the overall goal is to improve link descriptions for accessibility. The primary focus should be on using semantic HTML elements appropriately. For links, utilize `<a href=""..."">` with descriptive `alt` text for images within the link and a clear, concise link text that accurately reflects the destination. Avoid vague descriptions like ""Click here.""  If semantic HTML is insufficient to convey the link’s purpose (e.g., a complex action requiring detailed context), then consider using ARIA attributes like `aria-describedby` to associate the link with a more detailed explanation. Ensure sufficient color contrast between the link text and its background. Prioritize accurate and descriptive link text above all else."
3310147,Improve the visually-hidden label for drop buttons,Improve the visually-hidden label for drop buttons,https://www.drupal.org/project/drupal/issues/3310147,drupal,Active,Normal,Claro theme,11.x-dev,3 years 3 months,2.4.4,2.4.4,Users relying on screen readers may experience difficulty understanding the purpose and function of drop buttons if the visually-hidden labels are insufficient or unclear. This can lead to confusion and an inability to effectively utilize the interactive elements.,"The issue describes a potential problem with the visibility and clarity of labels associated with drop buttons. To address this, prioritize using semantic HTML to clearly define the relationship between the button and its dropdown content. Specifically, use `<button>` elements for the drop button and `<details>` elements with `<summary>` elements to represent the dropdown. The `<summary>` element’s content will serve as the visible label.  If native semantics are insufficient to convey the dropdown's purpose and options, judicious use of ARIA can supplement.  Consider using `aria-haspopup=""true""` on the button and `aria-expanded=""false""` (initially) and `aria-expanded=""true""` (when expanded) along with the appropriate `aria-controls` attribute pointing to the details element.  Avoid relying solely on visually hidden text for accessibility; ensure sufficient descriptive text is available through the `summary` element.  The visible label *must* accurately describe the dropdown’s content."
2614950,Add option for visually-hidden block titles,Add option for visually-hidden block titles,https://www.drupal.org/project/drupal/issues/2614950,drupal,Needs work,Normal,block.module,11.x-dev,10 years 1 month,2.4.6,2.4.6,"Users relying on screen readers may not be able to identify the content of visually-hidden block titles, leading to a reduced understanding of the page structure and potentially missed information. This impacts navigation and comprehension for users with visual impairments.","The issue describes a need to ensure block titles are accessible to screen readers.  Visually-hidden elements, by definition, are intended to be invisible to sighted users.  Simply making a visually-hidden element accessible is problematic as it contradicts its purpose. The correct approach is to ensure the block title is rendered visibly and has appropriate semantic HTML structure."
3277785,Allow wrapping field labels in a heading tag,Allow wrapping field labels in a heading tag,https://www.drupal.org/project/drupal/issues/3277785,drupal,Needs work,Normal,field system,11.x-dev,3 years 7 months,2.4.6,2.4.6,Users with screen reader assistive technology may experience difficulty understanding the relationship between field labels and their corresponding form controls if field labels are nested within heading tags. This can hinder effective form navigation and data entry.,The request to allow wrapping field labels in heading tags presents an accessibility concern. Heading tags are designed to structure content hierarchically for screen reader users.  Incorrectly nesting form labels within headings disrupts this structure and can lead to confusion and difficulty in identifying the correct input fields.
3293673,[ATAG] Text editor should alert user when headings are out of order,[ATAG] Text editor should alert user when headings are out of order,https://www.drupal.org/project/drupal/issues/3293673,drupal,Active,Normal,filter.module,11.x-dev,3 years 5 months,2.4.6,2.4.6,"Users with cognitive disabilities, particularly those who rely on heading structure for navigation and content organization, may experience difficulty understanding the logical flow of information if headings are out of order. This creates a barrier to accessing and comprehending the content.","The issue describes a need for feedback when headings are not in a logical, sequential order. The primary solution should be to ensure the content utilizes correct semantic HTML5 heading elements (<h1> - <h6>).  The browser inherently provides a hierarchical structure based on the order of these elements.  When headings are out of order, this structure is broken."
2822778,Modal popups in views is not showing properly when toolbar tray is upon modal,Modal popups in views is not showing properly when toolbar tray is upon modal,https://www.drupal.org/project/drupal/issues/2822778,drupal,Needs work,Major,toolbar.module,11.x-dev,9 years 1 month,2.4.7,2.4.7,"Modal popups within views may be rendered incorrectly when the toolbar tray is present, potentially obstructing keyboard navigation and screen reader interaction with the popup content. This creates a barrier to accessing the popup’s functionality for users with disabilities.",This issue likely stems from a conflict between the positioning of the toolbar tray and the layout of the modal popup. The primary focus should be on ensuring the modal content is always focusable and accessible regardless of the toolbar tray's state.
3200584,Olivero's focus state outline can get cut off certain situations,Olivero's focus state outline can get cut off certain situations,https://www.drupal.org/project/drupal/issues/3200584,drupal,Needs work,Normal,Olivero theme,11.x-dev,4 years 9 months,2.4.7,2.4.7,"The focus state outline for Olivero may not be fully visible in certain visual contexts, potentially hindering keyboard users’ ability to clearly identify interactive elements. This could lead to confusion and difficulty in navigating the interface.","This issue likely stems from CSS layering or z-index conflicts impacting the visibility of the focus outline. The first step is to review the CSS used to define the outline and ensure it’s properly layered to render correctly over other elements. Specifically, investigate if the outline’s z-index is being overridden by another element, particularly within responsive layouts."
3270230,Toolbar focus styles are not sufficiently obvious to know where your focus is,Toolbar focus styles are not sufficiently obvious to know where your focus is,https://www.drupal.org/project/drupal/issues/3270230,drupal,Needs work,Normal,toolbar.module,11.x-dev,3 years 9 months,2.4.7,2.4.7,"Users with low vision or cognitive disabilities may have difficulty determining the current focus state within the toolbar, potentially leading to confusion and difficulty navigating the interface. The lack of distinct focus styles hinders the ability to visually track focused elements.","This issue relates to the visibility of focus indicators within the toolbar.  The first step is to ensure sufficient contrast between the focus indicator and its surrounding background.  Specifically, the toolbar’s focus outline should meet WCAG 2.1.1 Level AA contrast requirements (4.5:1 for interactive elements)."
3163765,Add option to un-sticky table headers to benefit assistive tech users,Add option to un-sticky table headers to benefit assistive tech users,https://www.drupal.org/project/drupal/issues/3163765,drupal,Needs work,Normal,javascript,11.x-dev,5 years 4 months,2.4.7,2.4.7,"Users with assistive technologies, such as screen readers, may experience difficulty navigating tables with sticky headers, particularly when attempting to scroll the content within the table. This can hinder their ability to accurately interpret tabular data and access all information presented.",This issue addresses the potential difficulty assistive technology users experience when tables have their headers persistently fixed to the top of the viewport. The core solution should prioritize semantic HTML.
3272607,opening a field formatter on manage form display redorders the tab order and the user starts again at show row weights,opening a field formatter on manage form display redorders the tab order and the user starts again at show row weights,https://www.drupal.org/project/drupal/issues/3272607,drupal,Active,Normal,Claro theme,11.x-dev,3 years 8 months,2.4.7,2.4.7,"Users report a disruption in tab order and a return to the ""show row weights"" screen when utilizing the field formatter on the manage form display redorder function. This impacts keyboard navigation and potentially prevents users with motor impairments or those relying on assistive technology from efficiently interacting with the application.",This issue likely stems from the field formatter’s interaction with the form’s display redorder functionality.  The core problem is the reordering of the tab order and subsequent navigation reset. Here’s a prioritized approach:
1919940,"Build API to Replace Links using Title Attributes with Proper Accessible, Themable Tooltips","Build API to Replace Links using Title Attributes with Proper Accessible, Themable Tooltips",https://www.drupal.org/project/drupal/issues/1919940,drupal,Needs work,Normal,theme system,11.x-dev,12 years 10 months,2.4.7,2.4.7,Users who rely on screen readers may not be able to access content intended to be conveyed through link title attributes if these attributes are not correctly implemented and themed. This creates a barrier to understanding and navigation for users with disabilities.,"The proposed solution – replacing links with title attributes and themable tooltips via an API – requires careful consideration of accessibility best practices. While using title attributes *can* provide alternative text, relying solely on them without proper semantic HTML structure and ARIA is generally discouraged.  Here’s a recommended approach:"
3044440,Improve tab navigation by providing 'details' elements with a default value for #title,Improve tab navigation by providing 'details' elements with a default value for #title,https://www.drupal.org/project/drupal/issues/3044440,drupal,Active,Normal,render system,11.x-dev,6 years 8 months,2.4.7,2.4.7,Users relying on keyboard navigation or assistive technologies may encounter difficulty determining the content associated with each tab due to the lack of explicit visual or programmatic indication of the default value for the `#title` element. This creates a barrier to understanding and efficient navigation.,"The issue describes a need to clarify the content associated with tab elements. The recommended solution is to use semantic HTML to structure the tabs and their associated content. Specifically, utilize `<button>` elements for each tab, and associate each button with a corresponding `<details>` element containing the `#title` content. The `<summary>` element within the `<details>` element will serve as the visible tab label, displaying the `#title` value by default.  Ensure proper ARIA attributes are not used to override semantic HTML.  If a truly default state is needed beyond just the visible label, consider ARIA landmark roles for tab navigation (e.g., `tab-list`) but only if native semantics do not sufficiently address the user's needs."
3273054,Checkboxes of text formats in the filter section on the permissions page have visually hidden labels with links causing hidden focus states,Checkboxes of text formats in the filter section on the permissions page have visually hidden labels with links causing hidden focus states,https://www.drupal.org/project/drupal/issues/3273054,drupal,Active,Normal,user.module,11.x-dev,3 years 8 months,2.4.7,2.4.7,Users relying on screen readers may be unable to identify the purpose or state of checkboxes within the filter section of the permissions page due to the missing and hidden labels and focus states. This impacts the ability to effectively utilize the filter functionality and understand the selected options.,"This issue presents a significant accessibility barrier related to the presentation of form controls. The primary solution should focus on utilizing semantic HTML. Specifically, the checkboxes themselves should be paired with properly associated `<label>` elements.  Each `<label>` element must be directly associated with its corresponding checkbox using the `for` attribute.  This establishes the correct visual and programmatic relationship."
3272493,[drupalImage] Scroll to last image when uploading multiple images,[drupalImage] Scroll to last image when uploading multiple images,https://www.drupal.org/project/drupal/issues/3272493,drupal,Active,Major,ckeditor5.module,11.x-dev,3 years 8 months,2.4.7,2.4.7,Users uploading multiple images to Drupal may experience a momentary disruption in navigation if the system automatically scrolls to the last uploaded image. This can be disorienting and potentially cause users with motor impairments or those relying on keyboard navigation to lose their place within the image gallery.,"The reported issue suggests a potential automatic scrolling behavior when uploading multiple images. To address this, investigate the Drupal module responsible for image uploading and gallery display. The primary goal is to prevent unwanted scrolling."
3091534,Elements inside system-status-report__entry lose partial focus styling,Elements inside system-status-report__entry lose partial focus styling,https://www.drupal.org/project/drupal/issues/3091534,drupal,Needs work,Normal,Claro theme,11.x-dev,6 years 1 month,2.4.7,2.4.7,"Users may experience reduced visibility of interactive elements within system-status-report__entry components when they receive focus. This can hinder efficient navigation and task completion, particularly for users who rely on keyboard interaction or assistive technologies.","This issue indicates a potential problem with CSS styling when elements receive focus. The primary solution should involve adjusting the CSS to ensure that focus styles are correctly applied to all elements within the `system-status-report__entry` component. Specifically, verify that the `:focus` pseudo-class is correctly targeting these elements and that the style definitions are not being overridden or obscured by other styles."
3302103,Settings tray focus trap can inadvertently allow escaping of focus,Settings tray focus trap can inadvertently allow escaping of focus,https://www.drupal.org/project/drupal/issues/3302103,drupal,Active,Normal,settings_tray.module,11.x-dev,3 years 4 months,2.4.7,2.4.7,Users relying on keyboard navigation to access the settings tray may unintentionally lose focus within the tray due to the focus trap's behavior. This can create a barrier for users with motor impairments who rely on precise keyboard control to navigate complex interfaces.,"The issue describes a potential focus management problem within the settings tray. The focus trap, by its nature, should prevent focus from escaping the tray, but the described behavior indicates a flaw in its implementation."
3191680,Figure out focus state for search form in Olivero,Figure out focus state for search form in Olivero,https://www.drupal.org/project/drupal/issues/3191680,drupal,Active,Normal,Olivero theme,11.x-dev,4 years 11 months,2.4.7,2.4.7,"The Olivero search form lacks a clearly defined focus state, potentially hindering users who rely on keyboard navigation or screen readers to locate and interact with the form. This creates a barrier to accessing search functionality.","The issue reports a missing focus state for the search form. To address this, implement a standard focus state for interactive elements.  First, ensure the `<input>` element within the search form has the `tabindex=""0""` attribute if it doesn't already have focus on page load.  Then, apply CSS styles to visually indicate the focus state. The focus state should typically be a contrasting color and/or a visible outline around the input field.  Avoid relying solely on color to communicate focus; ensure sufficient contrast ratios meet WCAG 2.1 AA requirements (1.4.3 Contrast (Minimum)). Consider using the `:focus` pseudo-class in CSS.  For example:"
