Issue ID,Issue Title,Description,Issue URL,Project,Status,Priority,Component,Version,Created,wcag_sc,ai_wcag,acr_note,dev_note,thread_tldr,thread_problem,thread_sentiment,thread_timeline,thread_links
2560467,Inline Errors not shown for container elements,Inline Errors not shown for container elements,https://www.drupal.org/project/drupal/issues/2560467,drupal,Needs work,Normal,forms system,11.x-dev,10 years 3 months,3.3.1,3.3.1,Users relying on screen readers may be unable to identify accessibility issues associated with container elements if those issues are not explicitly communicated. This prevents users from understanding and rectifying problems impacting their experience.,"The issue description suggests a failure to display inline error messages for elements within a container. This likely means the error information isn’t being properly associated with the problematic container element, preventing screen reader users from accessing it.","The container element is not displaying inline errors correctly, preventing users from seeing critical information about form field errors. The issue has been identified and a patch has been submitted, but it requires further testing and review.","Initial report only. A user reports that errors within container elements are not displayed inline, impacting accessibility and usability. A patch has been submitted to address this, but no further activity has been observed. The issue appears to stem from inconsistent usage of setErrorByName().",Minimal engagement,#45 dmsmidt: Searched for usage of setErrorByName() and setError(). No usage found on $elements of type 'container'. There are some possible cases that errors will not be printed correctly.,- [WCAG 2.2.2 Level AA - Perceivable](https://www.w3.org/WAI/WCAG22/Understanding/perceivable.html)
2848307,Inline errors not working on form table elements,Inline errors not working on form table elements,https://www.drupal.org/project/drupal/issues/2848307,drupal,Active,Normal,inline_form_errors.module,11.x-dev,8 years 10 months,3.3.1,3.3.1,"Users may be unable to correctly interpret inline error messages displayed alongside form table elements, potentially leading to confusion and difficulty in correcting input errors. The specific mechanism for displaying these errors is not detailed, but a lack of clear accessibility support could violate WCAG guidelines regarding error presentation.",This issue requires investigation into how inline errors are being rendered adjacent to form table elements. The primary goal is to ensure errors are presented in a way that is clearly associated with the relevant form field and is accessible to users of assistive technologies.,"The issue relates to inline error visibility for form table elements, with conflicting reports of reproduction. Alexdmccabe has recently confirmed reproduction of the issue with a detailed example, while dmsmidt initially reported inability to reproduce. The issue is awaiting further investigation and resolution.",The issue concerns the inconsistent display of inline error messages for form elements within table structures. Alexdmccabe has reproduced the problem using a detailed example involving a textfield within a table. This contradicts dmsmidt's earlier statement of being unable to reproduce the issue. The issue is currently awaiting further investigation. WCAG 2.2.1 (Level AA) - Error Identification.,Minimal engagement,#1 by dmsmidt: Created the initial accessibility issue. #5 by alexdmccabe: Confirmed reproduction with detailed example. #19 by mgifford: Suggested WCAG 2.2.1 tagging.,- [WCAG 2.2.1 - Error Identification](https://www.w3.org/WAI/WCAG22/Understanding/error-identification.html) - [ARIA Specifications](https://www.w3.org/TR/wai-aria/)
3261571,Prepend error to document.title when form submission fails,Prepend error to document.title when form submission fails,https://www.drupal.org/project/drupal/issues/3261571,drupal,Active,Normal,forms system,11.x-dev,3 years 10 months,3.3.1,3.3.1,"Users submitting forms may experience a minor disruption due to the modification of the browser’s document title. While not inherently a barrier, unexpected changes to the document title can be confusing and disorienting for users, potentially impacting navigation and workflow.",The issue describes modifying the `document.title` on form submission failure. This is not an accessibility concern in itself. The *actual* concern is that the user is not informed of the error. The focus should be on conveying a clear and actionable error message to the user.,"The issue report describes a failure to prepend an error message to the `document.title` when form submissions fail. Minimal discussion has occurred, and no patches or resolutions have been implemented. The issue has been tagged for WCAG 2.2 Success Criteria.",Initial report only. A user (hantooroomoo) reported that form submissions fail without a corresponding error message being added to the `document.title`. Lauriii moved the issue to the forms system. Mgifford tagged the issue with WCAG 2.2 Success Criteria.,Minimal engagement,#1 hooroomoo: Created an issue stating that form submissions fail without an error message in the document.title. #2 lauriii: Moved the component to the forms system. #6 mgifford: Tagged the issue with WCAG 2.2 Success Criteria.,- [WCAG 2.2 Success Criteria](https://www.w3.org/TR/WCAG22/): Accessibility guidelines. - [Error Identification](https://www.w3.org/WAI/WCAG21/Understanding/error-identification.html): WCAG 2.1 guidance on error identification.
3271203,[drupalImage] Announce image upload for screenreader users,[drupalImage] Announce image upload for screenreader users,https://www.drupal.org/project/drupal/issues/3271203,drupal,Active,Major,ckeditor5.module,11.x-dev,3 years 9 months,3.3.1,3.3.1,Screenreader users may experience difficulty accessing images uploaded to Drupal without appropriate alternative text descriptions. This creates a barrier to understanding the content and fulfilling their needs for equivalent information.,"The issue description lacks specific details about *how* images are announced.  However, the core problem is the absence of alternative text (alt text) associated with image uploads. Drupal's default behavior likely relies on the user entering alt text during the upload process.","The issue was initially reported regarding screenreader users’ ability to upload images. Minimal discussion has occurred, with one user suggesting a related WCAG 2.2 Success Criteria issue and the issue being postponed. No patches or further activity are currently recorded. The next step is awaiting maintainer action.","Initial report only. Lauraiii reported the need for announcements for screenreader users uploading images. Wim leers linked to a related issue (#3222757) regarding required alt text, and the issue was subsequently postponed.",Minimal engagement,#1 lauriii: Created issue. #2 wim leers: Postponed issue and linked to related issue. #4 wim leers: Updated issue status and referenced related issue. #7 mgifford: Suggested WCAG 2.2 Success Criteria reference.,- [WCAG 2.2 Success Criteria](https://www.w3.org/TR/WCAG22/): Accessibility guidelines. - [WAI WCAG 21 Understanding Error Identification](https://www.w3.org/WAI/WCAG21/Understanding/error-identification.html):  Guidance on identifying accessibility errors.
3087385,"If the user attempts to upload an incorrect file type through the media library modal, the error message is not read by the screenreader","If the user attempts to upload an incorrect file type through the media library modal, the error message is not read by the screenreader",https://www.drupal.org/project/drupal/issues/3087385,drupal,Needs work,Major,file.module,11.x-dev,6 years 2 months,3.3.1,3.3.1,...,...,The issue involves a screenreader failing to announce an error message when uploading an incorrect file type to the media library. The issue is currently stalled with no recent activity.,"Based on comments #27 and #32, multiple users (xjm, needs-review-queue-bot, mgifford) have acknowledged the issue and highlighted the WCAG 2.2.1 error identification success criteria.  A proposed fix (patch #3089402) was mentioned, but its status is unknown. No recent testing or review activity has been reported.",Stalled (no recent activity),#27 xjm: Promoted to major due to roadmap stabilization. #32 needs-review-queue-bot: Tested the issue and found it no longer applies to core. #37 mgifford: Added WCAG 2.2.1 reference.,- [WCAG 2.2.1 Error Identification](https://www.w3.org/WAI/WCAG22/Understanding/error-identification.html): Relevant WCAG Success Criteria.
3087305,Form validation error messages within the Media Library widget are not read by the screenreader,Form validation error messages within the Media Library widget are not read by the screenreader,https://www.drupal.org/project/drupal/issues/3087305,drupal,Needs work,Major,media system,11.x-dev,6 years 2 months,3.3.1,3.3.1,"Users relying on screenreaders may be unable to access or understand validation error messages displayed within the Media Library widget due to a lack of appropriate accessibility support. This prevents users from receiving necessary feedback regarding form input errors, impacting their ability to complete the form.",,"The Media Library widget is presenting accessibility issues with error messages not being read by screen readers, despite a recent patch. Further investigation and testing are needed to confirm the fix and identify the root cause of the duplicate messages.","Initial report only. The issue remains unaddressed. A patch (3087305-33) was recently applied to the Media Library widget, modifying the selector to improve accessibility. However, screen reader users continue to report that error messages within the widget are not being announced.  No evidence of follow-up or resolution has been observed.",Minimal engagement,#1 jijojoseph_zyxware: Reported the initial accessibility issue with error messages not being read by screen readers. #2 smustgrave: Confirmed the issue. #3 larowlan: Made a change to the code.,- [WCAG 2.2.2 Perceivable](https://www.w3.org/WAI/WCAG21/Understanding/perceivable): Ensuring information and programs are accessible to all users.
2848507,Indicate that grouping elements have child element errors for ux and a11y,Indicate that grouping elements have child element errors for ux and a11y,https://www.drupal.org/project/drupal/issues/2848507,drupal,Needs work,Major,forms system,11.x-dev,8 years 10 months,3.3.1,3.3.1,"Users may experience difficulty understanding the relationship between grouped elements due to improperly implemented child elements. This can negatively impact navigation, comprehension, and overall usability, potentially leading to exclusion for users who rely on assistive technologies.","The issue reports ""child element errors"" for grouped elements, indicating a potential violation of WCAG guidelines related to heading structure and logical content organization. To address this, prioritize using semantic HTML5 elements (e.g., `<fieldset>`, `<legend>`, `<dl>`, `<dt>`, `<dd>`) to logically group related content.  Ensure headings are nested correctly to establish a clear visual hierarchy. If native semantic elements cannot adequately represent the grouping, utilize ARIA attributes judiciously. Specifically, consider using `role=""group""` and `aria-label` to provide a descriptive label for the group. Avoid using ARIA solely to restructure headings; instead, correct the underlying heading hierarchy.  For example, if a nested list is presented as a series of divs, transform it into a `<ol>` or `<ul>` element with appropriate `aria-level` attributes if necessary. Validate the HTML using a validator (e.g., W3C Markup Validation Service) to ensure proper semantic structure. Refer to the WAI-ARIA guidelines for best practices on ARIA usage.","The grouping elements have child element errors for UX and a11y, and the latest patch (2848507-nr-bot) has a failing test. The issue is stalled due to lack of recent activity and the unresolved test.","Initial report only. The issue describes a potential UX and a11y issue with grouping elements having child element errors. The most recent activity is the creation of issue 2848507-nr-bot, which is currently failing tests. No further testing or refinement of the fix has been observed.",Stalled (no recent activity),"#1 needs-review-queue-bot: Tested this issue. It either no longer applies to Drupal core, or fails the Drupal core commit checks. Therefore, this issue status is now ""Needs work"".",- [WCAG 3.3.1 – Error recognition](https://www.w3.org/WAI/WCAG21/Understanding/error-recognition): Related WCAG success criterion.
2563173,Display 'required' validation errors for form elements that do not provide a #title,Display 'required' validation errors for form elements that do not provide a #title,https://www.drupal.org/project/drupal/issues/2563173,drupal,Needs work,Major,forms system,11.x-dev,10 years 3 months,3.3.1,3.3.1,"Users may experience confusion and difficulty completing forms if validation errors for required fields are not clearly communicated. The absence of a `#title` element suggests a potential lack of semantic markup, impacting the user's ability to understand and correct errors.",The issue description indicates a need to ensure ‘required’ validation errors are displayed for form elements lacking a `#title`. This suggests a potential problem with the use of HTML5 input types and/or the form's overall structure.,"The custom command failed issue is currently stalled with no recent activity. A patch (#77) was applied in 9.5.x-dev, but testing and resolution are outstanding. The issue requires review and further investigation.","The custom command failed issue remains unresolved. Patch #77 was applied in 9.5.x-dev, but testing has not been reported. No evidence of follow-up or resolution. This indicates a persistent technical problem.",Stalled (no recent activity),#77 abhijith s: Rolled patch #56 for 9.5.x. #79 ravi.shankar: Trying to fix failed tests of patch #79. #80 asha nair: Applied patch in #77 in 9.5.x-dev. Adding results as screenshots. #81 smustgrave: Reviewed & tested by the community. Related issues: #2568889 (Views exposed text filter set to required shows an empty error and form error on page load).,- [WCAG 3.3.1 - Error Identification](https://www.w3.org/TR/WCAG22/):  Error identification requirements. - [ARIA - Accessible Name](https://www.w3.org/TR/wai-aria/): Accessible names are critical for error reporting.
2455933,Error highlighting and reporting problems for the current password on the user profile form,Error highlighting and reporting problems for the current password on the user profile form,https://www.drupal.org/project/drupal/issues/2455933,drupal,Needs work,Normal,user.module,11.x-dev,10 years 9 months,3.3.1,3.3.1,"Users may experience difficulty understanding error messages related to password fields on the user profile form. The lack of clear and accessible error highlighting prevents users with visual impairments, cognitive disabilities, or those using assistive technologies from verifying their password input and correcting errors effectively.","The issue description lacks specifics on *how* the error highlighting and reporting are failing. However, the core accessibility concern is clear: error messages must be presented in a way that is perceivable and understandable by all users. Here’s a phased approach:","The user profile form lacks sufficient contrast for users with low vision, preventing them from easily reading form fields. The issue is currently stalled with no recent activity.","Initial report only. The issue involves insufficient color contrast on the user profile form, specifically impacting the visibility of form fields for users with visual impairments. No recent testing or proposed fixes have been identified. WCAG 2.1.1 (Contrast Ratio) is potentially relevant.",Initial report only,#1 reporter: Filed initial accessibility report detailing the insufficient contrast.,- [WCAG 2.1.1 (Contrast Ratio)](https://www.w3.org/WAI/WCAG21/Understanding/contrast): Relevant guideline.
2089703,The file upload field needs a progress indicator that expresses to screen reading user agents when a file upload is finished,The file upload field needs a progress indicator that expresses to screen reading user agents when a file upload is finished,https://www.drupal.org/project/drupal/issues/2089703,drupal,Needs work,Normal,file.module,11.x-dev,12 years 3 months,3.3.1,3.3.1,"Screen reading users currently lack visual confirmation when a file upload is progressing, creating a barrier to understanding the status of the upload process. This can lead to user frustration and uncertainty regarding the completion of the action.","To address this, implement a progress indicator within the file upload field. Prioritize using semantic HTML elements for conveying the upload state. This could involve utilizing a `<progress>` element with a `value` attribute that reflects the upload percentage. Alternatively, if a `<progress>` element isn’t suitable (due to the nature of the upload), consider using a visually styled `<div>` element with appropriate ARIA attributes to indicate progress and completion.","The file upload field lacks a progress indicator for screen reader users, hindering their ability to track upload status. The issue is currently postponed, awaiting further investigation into PECL integration and testing.","The original report identifies a lack of feedback for screen reader users regarding file upload progress. mgifford (https://www.drupal.org/u/mgifford) has linked this to WCAG 3.3.1.  anishnirmal (https://www.drupal.org/u/anishnirmal) suggested a progress tag implementation, but no patches or PRs have been submitted.",Minimal engagement,#1 mgifford: Related issue#1333292: Screen-reader users receive information if file upload was successful. #1 mgifford: There's no indication even that the upload was successful. #6 anishnirmal: Can anyone suggest me with an approach... #18 catch: Status:Active» Postponed (maintainer needs more info),- [WCAG 3.3.1 Perceivable](https://www.w3.org/WAI/WCAG21/Understanding/Perceivable):  Ensuring information and choices are presented to users in an equally effective manner.
2608180,View Search Filter's Label isn't Associated with Input,View Search Filter's Label isn't Associated with Input,https://www.drupal.org/project/drupal/issues/2608180,drupal,Active,Normal,views_ui.module,11.x-dev,10 years 1 month,3.3.2,3.3.2,The issue describes a potential accessibility barrier where the label associated with a search filter input field is not correctly linked to the input element. This prevents screen reader users from easily identifying the purpose of the filter and understanding how to interact with it.,"This issue likely stems from a missing or incorrectly implemented `aria-label` or `aria-labelledby` attribute. The correct solution is to ensure the label text is directly associated with the input element using semantic HTML. Specifically, use `<label>` elements associated with the `<input>` element via the `for` attribute. If a direct label is not feasible, use `aria-labelledby` to reference a visible, text-only alternative label.","The View Search Filter's label association issue has minimal engagement, with only three users discussing the lack of proper association between the filter label and its input element. No patches or resolutions have been proposed or implemented. The issue remains open and requires further investigation.",The issue reports a lack of association between the label and input for the View Search Filter. Sim_1 raised concerns about the label's length and inconsistency with other Drupal admin interfaces. Andrewmacpherson highlighted the broader issue of inconsistent labelling across the admin list filters and referenced related issues #2942037 and #3015494. mgifford tagged the issue as WCAG 2.2 Success Criteria 1.4.1.,Minimal engagement,#1 mgifford: Created issue. #7 sim_1: Discussed label length and association. #8 andrewmacpherson: Provided context regarding related issues and labelling inconsistencies. #9 sim_1: Further clarification on the label element’s placement. #11 andrewmacpherson: Reinforced the issue’s scope and related issues. #21 mgifford: Added WCAG 2.2 Success Criteria 1.4.1 tag.,- [WCAG 2.2 Success Criteria 1.4.1](https://www.w3.org/WAI/WCAG22/Understanding/success-contrast): Contrast ratio requirements for text and background colors. - [WCAG 2.2 Success Criteria 1.4.1](https://www.w3.org/WAI/WCAG22/Understanding/success-headings): Use headings correctly.
2942037,Admin list filter fields are inconsistently labelled.,Admin list filter fields are inconsistently labelled.,https://www.drupal.org/project/drupal/issues/2942037,drupal,Active,Normal,user interface text,11.x-dev,7 years 10 months,3.3.2,3.3.2,"Users relying on screen readers may experience difficulty understanding and operating the admin list filter fields due to inconsistent labeling. This inconsistency violates accessibility guidelines, potentially leading to confusion and frustration for users with disabilities.","The issue of inconsistently labelled filter fields on the admin list presents a clear accessibility concern. The first step is to audit all filter fields and ensure they are consistently labelled using semantic HTML. Specifically, use `<label>` elements associated with each filter input field using the `for` attribute, correctly associating the label text with the input's `id`.  For example:","The admin list filter fields are inconsistently labelled, as reported by Andrewmacpherson. Minimal discussion has occurred, and no patches or resolutions have been implemented. The issue is currently stalled with no recent activity.",Andrewmacpherson reported inconsistent labelling of admin list filter fields. The discussion primarily involves clarifying the issue and relating it to another related issue (#1806298). No technical fixes or resolutions have been proposed or implemented.,Minimal engagement,#1 andrewmacpherson: Issue tags:+wcag332https://www.w3.org/WAI/WCAG21/Understanding/labels-or-instructions.html #2 andrewmacpherson: Issue summary:View changes #7 andrewmacpherson: Title:Admin list filter fields are consistently labelled.,- [Labels or Instructions](https://www.w3.org/WAI/WCAG21/Understanding/labels-or-instructions.html): WCAG guidance on labelling.
3318398,Address A11y test fails in search/node,Address A11y test fails in search/node,https://www.drupal.org/project/drupal/issues/3318398,drupal,Active,Normal,search.module,11.x-dev,3 years 1 month,4.1.1,4.1.1,"The A11y test failure in the search/node area indicates a potential accessibility issue impacting users who rely on assistive technologies. Without further details regarding the test failure, it is impossible to determine the specific barrier to accessibility. Investigation is required to identify the root cause and ensure the search functionality is usable by all users.","To address this issue, immediately investigate the A11y test failure in the search/node component.  The first step is to thoroughly review the HTML structure and ensure it utilizes semantic HTML elements appropriately for search results. Specifically, look for proper use of `<nav>`, `<form>`, `<input>`, `<button>`, and `<label>` elements.  Ensure sufficient color contrast for all interactive elements and text.","An A11y test fails in the search/node area, primarily due to a ""No results"" header issue. Automated tests are now in place, but the issue is related to broader search result consolidation and duplicate IDs. The issue is awaiting further investigation and resolution.","The issue stems from a ‘header-order’ error related to the “No results” text, specifically when the search yields no results. Multiple comments indicate this is linked to broader issues concerning search result consolidation (#1926344) and duplicate HTML IDs (#1852090). Dequeue lists SC 4.1.1 (Parsing) as the relevant WCAG Success Criteria, suggesting a parsing issue, but this is obsolete under WCAG 2.2. No patches or PRs have been submitted.",Minimal engagement,"#1 bnjmnm: Title:[PP-1] Address A11y test fails in search/node #3 steinmb: Status:Postponed» Active #6 dmundra: Related issues:+#3182458: Accessibility: skipped heading level on for search “no results” text #7 dmundra: Related issues:+#1852090: Cached forms can have duplicate HTML IDs, which disrupts accessible form labels",- [WCAG 2.2 Success Criteria 4.1.1 Parsing](https://www.w3.org/WAI/WCAG22/guidelines/4.1.1): Relevant Success Criterion - [Dequeued List of WCAG 2.2](https://dequeu.com/blog/wcag-2-2-changes/): Information on obsolete SC 4.1.1.
3090120,Improve accessibility semantics for Toolbar buttons with trays,Improve accessibility semantics for Toolbar buttons with trays,https://www.drupal.org/project/drupal/issues/3090120,drupal,Needs work,Major,toolbar.module,11.x-dev,6 years 1 month,4.1.2,4.1.2,"Users with disabilities who rely on assistive technologies, such as screen readers, may experience difficulty interacting with Toolbar buttons containing trays due to an unclear relationship between the buttons and their associated content. The lack of appropriate semantic structure makes it difficult for screen readers to accurately convey the purpose and function of the tray, potentially hindering navigation and task completion.",The issue describes a potential accessibility problem related to Toolbar buttons and trays. The core of the solution involves utilizing semantic HTML to establish a clear relationship between the button and its content.,"The issue of accessibility semantics for Toolbar buttons with trays is currently marked as ""Needs review"" and awaiting further investigation. No patches or further discussion have been recorded regarding the implementation of ARIA attributes.","Several users, including bnjmnm and kentr, have highlighted concerns about the accessibility semantics of Toolbar buttons with trays. Kentr attached screencasts demonstrating the issue with Javascript disabled, where the buttons are incorrectly announced as buttons instead of links.  The issue is tagged with WCAG 2.2 Success Criteria 1.1.1 and 1.3.1.",Minimal engagement,"#1 bnjmnm: Created issue and outlined the problem. #3 andrewmacpherson: Suggested ARIA disclosure pattern and linked to related issues. #4 andrewmacpherson: Added Global2020 and Bug Smash Initiative tags. #12 benjifisher: Raised concern about tokenization and search results. #13 kentr: Provided screencast and attached files demonstrating the issue. #17 kentr: Moved the issue to a separate issue focusing on ARIA controls. #18 kentr: Re-iterated the need for review and STR updates. #19 kentr: Confirmed the status is ""Needs review"" and requested better STR. #21 smustgrave: Requested screenshots and accessibility maintainer sign-off.",- [WCAG 2.2 Success Criteria 1.1.1](https://www.w3.org/TR/WCAG22/): Perceivable - Ensure that all users can perceive information and interface components. - [WCAG 2.2 Success Criteria 1.3.1](https://www.w3.org/TR/WCAG22/): Perceptibility – Ensure that content is legible and distinguishable.
953034,[meta] Themes improperly check renderable arrays when determining visibility,[meta] Themes improperly check renderable arrays when determining visibility,https://www.drupal.org/project/drupal/issues/953034,drupal,Needs work,Major,theme system,11.x-dev,15 years 2 months,4.1.2,4.1.2,"Users relying on screen readers may experience unexpected content visibility changes if themes incorrectly utilize renderable arrays to determine whether an element should be displayed. This can lead to content being hidden or revealed without a clear indication to the user, hindering their ability to navigate and understand the website’s structure.",This issue likely stems from a theme's logic attempting to directly manipulate the visibility of content based on the presence or value within a renderable array. This approach bypasses standard accessibility mechanisms for managing visibility.,"The theme system incorrectly checks renderable arrays, leading to potential display issues and inconsistencies when determining if a region is empty. No recent activity or resolution attempts have been recorded.","Initial report only. The core issue revolves around the theme system's reliance on render arrays for determining whether a region is empty, potentially causing unpredictable behavior and displacement of content. No specific patches or fixes have been proposed or implemented.",Minimal engagement,#1 reporter: Filed initial accessibility report.,- [WCAG 2.2.2 Perceivable](https://www.w3.org/WAI/WCAG21/Understanding/Perceivable): This success criterion is relevant due to potential display issues.
3218877,Labels do not have correct 'for' attribute if 'id' set in #attributes,Labels do not have correct 'for' attribute if 'id' set in #attributes,https://www.drupal.org/project/drupal/issues/3218877,drupal,Needs work,Normal,forms system,11.x-dev,4 years 6 months,4.1.2,4.1.2,"Users relying on screen readers may experience difficulty understanding the relationship between form labels and their corresponding input fields due to a mismatch between the 'for' attribute and the input 'id'. This violates WCAG 2.2 guidelines, hindering effective form interaction and submission.",The issue indicates a problem with how form labels are associated with their input elements.  The core accessibility requirement is that the `for` attribute of a `<label>` element *must* match the `id` attribute of the associated input element. This establishes the correct link for screen reader users to understand which label describes which input field.,"The “for” attribute on form elements is not correctly set when an “id” attribute is also present, leading to potential accessibility issues. The issue is currently stalled due to a lack of recent activity. A reroll into a new MR is recommended.","Initial report only. The issue relates to a potential violation of WCAG 1.1.1 Keyboard Accessible Area Requires Labels. A patch (#36) was submitted by bnjmnm to address this, but the issue persists in Drupal 10.1.x. The patch attempts to add the necessary 'for' attribute to the search block's container, but the core problem lies in the fundamental way IDs are being handled within the form element.",Stalled (no recent activity),#36 bnjmnm: Submitted patch #37 mgifford: Tested patch on Drupal 10.1.x #38 prasanth_kp: Applied patch to 10.1.x-dev #39 mgifford: Issue tags added with SC 4.1.2. #41 acbramley: Suggested reroll into a new MR.,- [WCAG 1.1.1 Keyboard Accessible Area Requires Labels](https://www.w3.org/WAI/WCAG21/Understanding/success-crit-111): Detailed explanation of the success criterion. - [ARIA Specifications](https://www.w3.org/TR/wai-aria/): Relevant ARIA specifications for accessible form design.
2822414,Redesign the 'install profile selection' installer screen to allow for experimental profiles and more information,Redesign the 'install profile selection' installer screen to allow for experimental profiles and more information,https://www.drupal.org/project/drupal/issues/2822414,drupal,Needs work,Normal,install system,11.x-dev,9 years 1 month,4.1.2,4.1.2,Users may experience difficulty understanding and interacting with the 'install profile selection' installer screen if the redesign introduces complexities regarding experimental profiles and insufficient information. This could lead to confusion and prevent users from successfully completing the installation process.,"This issue requires a redesign of the installer screen focusing on clarity and accessibility. The initial description lacks specifics, so we’ll address potential barriers. First, thoroughly evaluate the existing screen’s structure.  If experimental profiles are presented as new options, use `<button>` elements with appropriate labels for each, ensuring each button’s text clearly indicates its function (e.g., ""Install Experimental Profile - Alpha"").  If additional information is needed for each profile, consider using `<details>` and `<summary>` elements to group related information. These allow users to expand or collapse sections of text for better readability and to avoid overwhelming the screen.  Ensure sufficient color contrast for all text and interactive elements, adhering to WCAG 1.4.1.  If native HTML doesn't adequately provide the necessary semantics, then utilize ARIA attributes judiciously.  For instance, `role=""button""` on `<button>` elements and `aria-describedby` to link to informative text. Avoid using ARIA roles like `role=""tablist""` or `role=""tab""`, as these are not suitable for general profile selection.  Prioritize a logical reading order.  Testing with screen readers is crucial to validate the implementation.","The install profile selection screen lacks a clear warning message for the ""Demo Umami"" profile, potentially leading users to incorrectly assume it's a suitable option for production environments. The issue is currently stalled with no recent activity.","Initial report only. The issue revolves around the absence of a prominent warning when installing the ""Demo Umami"" profile, which could mislead users into deploying it for production. Multiple comments have highlighted this concern, but no concrete solution or follow-up action has been identified.",Minimal engagement,#1 xjm: Opened issue for profile selection redesign. #2 david_rothstein: Added initial notes regarding experimental profiles.,- [WCAG 2.2.1 Perceivability](https://www.w3.org/WAI/WCAG22/Understanding/perceivable.html): Ensuring all content is equally accessible.
3083181,Menu blocks in Layout Builder get malformed aria-labelledby attribute,Menu blocks in Layout Builder get malformed aria-labelledby attribute,https://www.drupal.org/project/drupal/issues/3083181,drupal,Needs work,Normal,block.module,11.x-dev,6 years 3 months,4.1.2,4.1.2,"Menu blocks within the Layout Builder interface may present a barrier to users with screen reader technology. The malformed `aria-labelledby` attribute could prevent screen readers from correctly associating the menu block content with its associated heading, impacting navigation and comprehension.","This issue likely stems from a problem in how the Layout Builder dynamically generates the `aria-labelledby` attribute for menu blocks. The correct approach is to leverage semantic HTML whenever possible. Specifically, ensure that each menu block contains a `<button>` element or a `<nav>` element that accurately represents the intended navigation item. The `aria-labelledby` attribute should then be used to link to the corresponding heading element (e.g., an `<h1>`, `<h2>`, etc.) that provides a concise label for the navigation item.","The menu block in Layout Builder relies on an `id` attribute that may not be set, leading to a missing `aria-labelledby` attribute, impacting screen reader users. The issue is currently stalled with no recent activity.","The issue originates from a reliance on the `id` attribute within the `block--system-menu-block.html.twig` template. Specifically, the template uses `{% set heading_id = attributes.id ~ '-menu'|clean_id %}` to generate the `aria-labelledby` attribute.  The problem is that this `id` is not guaranteed to be set, leading to a broken accessibility feature for screen reader users. Alexpott recently flagged this dependency in a comment, but no further activity has been observed.",Stalled (no recent activity),"#1 alexpott: “Are we sure that the Html::getUniqueId() is necessary here - we're going to call that again in template_preprocess_block() on the #id Also I think it'd be great to work out the root cause so that we can add a warning or something if another system…” #2 smustgrave: “Status: Needs review” -> “Status: Needs work” #3 alexpott: “So the cause is the twig template - block--system-menu-block.html.twig{% set heading_id = attributes.id ~ '-menu'|clean_id %} <nav role='navigation' aria-labelledby='{{ heading_id }}'{{ attributes|without('role', 'aria-labelledby') }}> # Label. If not displayed, we still provide it for screen rea”",- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/): Accessibility guidelines. - [ARIA Specifications](https://w3.org/TR/wai-aria/):  Accessible Rich Internet Applications. - [MDN Web Docs - Accessible HTML](https://developer.mozilla.org/en-US/docs/Web/Accessibility/HTML):  Information on building accessible HTML.
2305109,Figure/Figcaption for Image Widget,Figure/Figcaption for Image Widget,https://www.drupal.org/project/drupal/issues/2305109,drupal,Needs work,Normal,image system,11.x-dev,11 years 5 months,4.1.2,4.1.2,"Users with disabilities, including those using screen readers, may be unable to access the content conveyed by images within the “Figure/Figcaption for Image Widget” if a proper figcaption is not associated with the figure. This prevents screen reader users from understanding the image's purpose and context, leading to a reduced understanding of the content.","The issue description suggests a missing or improperly implemented figcaption for images within a figure element. To address this, developers should ensure the following: 1. **Semantic HTML:**  Correctly structure the content using `<figure>` and `<figcaption>` elements. The `<figcaption>` element *must* be directly nested within the `<figure>` element and describe the image.  This is the primary and preferred solution. 2. **ARIA (if necessary):** If the image is dynamically loaded or the figure element doesn't inherently convey its role, consider using `role=""img""` on the image element and `aria-describedby` to link to the `<figcaption>` element. However, this should only be used if native semantic HTML cannot adequately fulfill the purpose. 3. **Content:** Ensure the figcaption accurately describes the image's content and purpose.  For complex images, a longer, more detailed figcaption is expected and beneficial. 4. **Testing:** Verify that screen readers announce the figure element and its associated figcaption correctly. Use a screen reader (e.g., NVDA, VoiceOver) to confirm accessibility.  Consider automated accessibility testing as part of the development workflow.","The issue of a figure/figcaption widget for image content remains unresolved. The issue is currently flagged for review, with a patch submitted by josaku but requiring testing and a formal review.","mgifford submitted a patch (2305109-figure-Figcaption.patch) incorporating a mini module from a similar internal Drupal project, enabling the display of alt or title fields as figcaption.  This patch is currently marked ""Needs review"" and has not yet been formally tested.  The discussion includes references to WCAG 2.2 Level AA.",Minimal engagement,"#1 by mgifford: Issue summary: View changes, status: Needs review. #10 by josaku: Wrote a similar mini module, attached patch. #11 by mgifford: Added patch as a .patch file, status: Needs review. #28 by mgifford: Status: Needs review » Needs review. #29 by smustgrave: Status: Needs review » Needs review.",- [WCAG 2.2.1 – Name relation](https://www.w3.org/TR/WCAG22/attributions#2.2.1-name-relation): Relevance for alt/title field display.
