Issue ID,Issue Title,Description,Issue URL,Project,Status,Priority,Component,Version,Created,wcag_sc,ai_wcag,acr_note,dev_note,thread_tldr,thread_problem,thread_sentiment,thread_timeline,thread_links
2863846,File Field design update progress bar,File Field design update progress bar,https://www.drupal.org/project/drupal/issues/2863846,drupal,Active,Normal,file.module,11.x-dev,8 years 9 months,4.1.2,4.1.2,"The file field design update with a progress bar may present a barrier for users who rely on screen readers or keyboard navigation to interact with the interface. If the progress bar does not accurately convey the file upload status and is not properly associated with the file field, users may be unable to determine when the upload is complete or if errors have occurred.",...,"The issue of a file field design update progress bar lacks accessibility features. Minimal discussion has occurred, with suggestions for ARIA roles and WCAG 4.12 compliance, but no patches or PRs have been submitted. The issue remains open and requires further investigation and remediation.","The file field design update progress bar is currently lacking accessibility features. Andrewmacpherson flagged the issue and suggested the use of ARIA roles and WCAG 4.12 compliance. Steveoriol referenced Drupal issue 2833968 as a potentially relevant resource. Jonathanshaw initially raised the issue, and mgifford suggested relevant MDN andDequeUniversity resources. No technical solutions or testing have been implemented.",Minimal engagement,#1 jonathanshaw: Created the issue. #6 andrewmacpherson: Suggested using ARIA roles and WCAG 4.12 compliance. #17 mgifford: Provided links to MDN and DequeUniversity resources.,- [ARIA Roles](https://developer.mozilla.org/en-US/docs/Web/Accessibility/ARIA/roles): Relevant documentation for ARIA roles. - [DequeUniversity - ARIA Library](https://dequeuniversity.com/library/):  DequeUniversity's ARIA library resources. - [WCAG 4.12](https://www.w3.org/WAI/WCAG22/): WCAG 2.2 Level AA Success Criteria.
3272316,Claro's vertical tabs' aria states don't always properly reflect state at mobile,Claro's vertical tabs' aria states don't always properly reflect state at mobile,https://www.drupal.org/project/drupal/issues/3272316,drupal,Needs work,Normal,Claro theme,11.x-dev,3 years 8 months,4.1.2,4.1.2,Users interacting with Claro’s vertical tabs on mobile devices may experience confusion regarding the currently selected tab due to inconsistent or inaccurate ARIA state announcements. This can impede users' ability to navigate the application effectively and may present a barrier to understanding the application’s structure.,The issue describes a problem with ARIA state updates not accurately reflecting the current state of the vertical tabs on mobile devices. This likely stems from a mismatch between the visual state changes and the ARIA attributes being announced.,"The Claro vertical tabs issue report describes inconsistent aria state updates on mobile devices.  The issue is currently “Needs review” and awaiting further action, with a patch submitted but not yet verified.","The issue reports a lack of proper aria state updates for Claro’s vertical tabs when viewed on mobile devices. Gauravvvv submitted a patch (new3272316-7.patch) that fixes the issue, but the status remains “Needs review” as Smustgrave flagged it for further investigation. The issue tags include WCAG 2.2 Success Criteria 1.4.3 (Navigateable at Focus) – indicating the core accessibility concern is related to keyboard and focus management.",Minimal engagement,"#1 mherchel: Created the original accessibility issue report. #6 mgifford: Added WCAG 2.2 Success Criteria 1.4.3 (Navigateable at Focus) to the issue tags. #7 gauravvvv: Submitted a patch (new3272316-7.patch) to resolve the aria state issue. #8 smustgrave:  Postponed the issue, requiring more information from the maintainer and indicated the issue can be easily resolved with a test. #9 gauravvvv: Updated the issue summary and provided a screen recording demonstrating the issue. #10 smustgrave:  Re-flagged the issue as “Needs work”, suggesting a test case.",- [WCAG 2.2.1 Navigateable at Focus](https://www.w3.org/TR/WCAG22/): Relevant WCAG Success Criteria. - [ARIA Specifications](https://www.w3.org/TR/wai-aria): Reference to the ARIA specification. - [MDN Web Docs - ARIA](https://developer.mozilla.org/en-US/docs/Web/Accessibility/ARIA):  Resource for understanding ARIA attributes.
2163425,Automatically close the admin menu tray after using it on narrow screens,Automatically close the admin menu tray after using it on narrow screens,https://www.drupal.org/project/drupal/issues/2163425,drupal,Active,Normal,toolbar.module,11.x-dev,11 years 11 months,4.1.2,4.1.2,"Users accessing the admin menu tray on narrow screens may experience a delayed or unexpected closure of the tray, potentially leading to confusion and difficulty navigating the interface. This could present a barrier for users with motor impairments who require precise control over interface elements.","The described issue likely relates to the admin menu tray not correctly collapsing on narrow screens, potentially due to CSS overflow or incorrect media query handling. Here’s a phased approach to resolution, prioritizing semantic HTML:","The issue centers around the admin menu tray being open by default on narrow screens, potentially causing accessibility issues for screen reader users.  The community has agreed to close the tray by default on small screens, with Wim Leers currently guiding the effort.","Initial report only. The issue involves a persistent accessibility concern regarding the admin menu tray’s default open state on smaller screens.  Multiple contributors, including Wim Leers, have discussed this, and there's been an agreement to address it. No evidence of follow-up or resolution.",Initial report only,#1 wim leers: Initial report filed regarding the open admin menu tray on narrow screens. #2 alfthecat: Expresses concern about potential screen reader issues. #3 scottsawyer: Suggests closing the tray by default on small screens. #4 wim leers: Confirms agreement to close the tray by default on small screens.,- [WCAG 2.2 Level AA](https://www.w3.org/WAI/WCAG22/): Relevant accessibility guidelines.
2773601,"Display ""You are now in edit mode"" prompt when user enters edit mode","Display ""You are now in edit mode"" prompt when user enters edit mode",https://www.drupal.org/project/drupal/issues/2773601,drupal,Needs work,Normal,settings_tray.module,11.x-dev,9 years 4 months,4.1.2,4.1.2,"Users transitioning into edit mode may experience a reduced understanding of their current state, potentially leading to unintended data modifications. The prompt’s visibility is critical for maintaining awareness and preventing errors.","This issue highlights the need for a clear and accessible mechanism to communicate a user’s entry into edit mode. The primary solution should leverage semantic HTML to convey the state change. Consider using a `<span class=""edit-mode"">` element to visually indicate edit mode. This element can be styled with CSS to provide contrast and visual prominence. If visual styling alone isn’t sufficient for users with low vision or cognitive disabilities, supplement with ARIA attributes. Specifically, `aria-live=""polite""` on the `span` element, combined with `aria-describedby` pointing to a descriptive text (e.g., a tooltip or brief explanation) can enhance understanding.  Avoid relying solely on JavaScript to trigger the prompt; a programmatic DOM change is preferable. Ensure sufficient color contrast between the prompt and its surrounding content. Refer to WAI-ARIA 1.2 for best practices on ARIA usage and testing with screen readers.","The issue of a ""You are now in edit mode"" prompt is currently stalled with no recent activity. A patch has been submitted, but requires review and testing.","The issue report highlights a lack of accessible feedback for users entering edit mode, potentially violating WCAG 2.2.1. Focus is on the patch submitted by tedbow (#77) which attempts to use the messages API to display the prompt. The patch has been accepted by lauriii (#79).",Stalled (no recent activity),#77 tedbow: Submitted patch to use messages API for prompt. #79 lauriii: Updated test to assert prompt appears and is removed on exit. #81 xjm: Requested screenshots and usability review.,- [WCAG 2.2.1 Keyboard Accessibility](https://www.w3.org/TR/WCAG22/): Keyboard accessibility criteria applicable to the prompt. - [ARIA Specifications](https://www.w3.org/TR/wai-aria/): Relevant ARIA roles and properties related to user interface elements.
2962585,Treat entity label as a row-level header in entity list tables,Treat entity label as a row-level header in entity list tables,https://www.drupal.org/project/drupal/issues/2962585,drupal,Active,Normal,entity system,11.x-dev,7 years 8 months,4.1.2,4.1.2,"Users with screen reader assistance may experience difficulty interpreting tabular data where entity labels are treated solely as row-level headers. This can hinder comprehension of the table’s structure and data relationships, potentially leading to confusion and reduced usability.",This issue describes a potential problem with how entity list tables are structured. The core accessibility barrier is the lack of semantic markup to clearly identify the tabular data.  Here’s how to address this:,"An accessibility issue has been reported regarding the treatment of entity labels as row-level headers in Drupal admin UI tables. Minimal discussion has occurred, with one participant linking to WCAG 2.2 Success Criteria 1.4.1. No patches or resolutions have been implemented. The issue is currently stalled with no recent activity.","The issue reports that entity labels are not correctly interpreted as row-level headers within Drupal admin UI tables, potentially violating WCAG 2.2 Success Criteria 1.4.1 (Screened readers may also provide poor support for passing focus between cells). Andrewmacpherson initially reported this issue, referencing the broader effort to improve context in admin UI tables.  mgifford related it to another issue addressing two-header tables in views. No technical solutions or testing have been documented.",Minimal engagement,"#1 andrewmacpherson: Created the issue, reporting the problem. #14 mgifford: Added WCAG 1.4.1 to the issue tags and referenced a related issue. #3 andrewmacpherson: Referenced the parent issue #2974071.",- [WCAG 1.4.1 – Wavy Lines](https://www.w3.org/WAI/WCAG22/Understanding/14a):  Defines the requirement for using headers to identify tabular data. - [ARIA specifications](https://www.w3.org/TR/wai-aria/): Provides guidelines for accessible UI components.
2805499,Provide screen reader feedback when Views List is filtered by name or description,Provide screen reader feedback when Views List is filtered by name or description,https://www.drupal.org/project/drupal/issues/2805499,drupal,Needs work,Normal,views_ui.module,11.x-dev,9 years 2 months,4.1.2,4.1.2,Users relying on screen readers may experience a degraded experience when filtering the Views List by name or description. The absence of explicit screen reader announcements during filtering prevents users with screen reader assistance from understanding the filter's applied criteria and the resulting list changes. This impacts usability and potentially prevents users from effectively utilizing the Views List functionality.,"To address this issue, prioritize implementing semantic HTML to clearly indicate the filter’s operation. Specifically, wrap the filter input fields and the filtered views display in a `<fieldset>` and `<legend>` element. The `<legend>` should clearly state the filter criteria (e.g., ""Filter by Name"").  When filtering, the screen reader should announce the filter criteria being applied.  Consider using a native `<select>` element for the filter input, if appropriate for the type of filter. If a `<select>` is not feasible, ensure the input field is properly labeled with a `<label>` element associated with the input via the `for` attribute. ARIA should only be employed as a last resort to supplement native semantics.  If a native solution is insufficient, use `aria-describedby` to link the filter input field to a description of the filtering operation. Refer to WAI-ARIA 1.2 documentation for appropriate ARIA attribute usage and best practices. Ensure sufficient color contrast for all interactive elements.","The issue relates to providing screen reader feedback when filtering Views List names/descriptions, aiming for WCAG 2.2 Level AA compliance. The latest patch (by @emcoward) has been tested by @barisw and is marked ""needs review"" pending further action.","The issue, initially reported, aims to ensure screen reader users receive appropriate feedback when filtering Views lists based on their names or descriptions, aligning with WCAG 2.2 Level AA success criteria. @emcoward implemented a patch (comment #29) that addresses this, and @barisw tested it. However, the issue remains marked ""needs review"", indicating an ongoing need for confirmation or further investigation.",Minimal engagement,"#1 andrewmacpherson: Initial issue description. #29 @emcoward: Submitted a patch to address the filtering issue. #30 @barisw: Tested @emcoward’s patch, reported functionality. #26 @andrewmacpherson: Reviewing patch. #31 @andrewmacpherson: Reclassifying as a bug report (WCAG 2.1). #33 @andrewmacpherson: Reclassifying to Parent issue #2864791 and related issue #3015494.",- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/): Accessibility guidelines. - [WCAG 2.1 Change of Content](https://www.w3.org/WAI/WCAG21/Understanding/name-role-value):  WCAG 2.1 Success Criteria. - [ARIA Specifications](https://www.w3.org/TR/wai-aria/): Accessible Rich Internet Applications.
2913378,Bulk Action Results are not read by Screen Reader,Bulk Action Results are not read by Screen Reader,https://www.drupal.org/project/drupal/issues/2913378,drupal,Active,Normal,views_ui.module,11.x-dev,8 years 2 months,4.1.2,4.1.2,Users relying on screen readers may not receive audible feedback regarding the results of bulk actions. This prevents them from understanding the outcome of the action and completing tasks effectively.,"This issue likely stems from a lack of accessible presentation of the bulk action results. The primary solution should involve using semantic HTML to structure the results. Specifically, consider using a `<ol>` or `<ul>` element to list the individual results.  Each list item should contain descriptive text conveying the outcome of the action.  If a more complex display is required (e.g., displaying status messages alongside results), investigate using a table with appropriate headers. Ensure the table is programmatically separated and that cells are labelled appropriately.  Avoid using ARIA attributes solely to announce the results; prioritize native HTML semantics. If native semantics cannot adequately convey the information, utilize ARIA attributes like `role=""region""` and `aria-live=""polite""` to announce updates to the results list, but only as a last resort.  Implement the changes within a responsive layout using relative units (em, rem, %) to ensure accessibility across different screen sizes.","The bulk action results are not being read by screen readers, as reported by findleys. Minimal discussion has occurred, with Andrewmacpherson suggesting testing against the latest dev release and mgifford highlighting related issues. No patches or resolutions have been implemented. The next step is unclear, requiring further investigation and testing.","The issue, initially reported by findleys, concerns the lack of screen reader feedback when performing bulk actions within Drupal. The discussion centers around confirming the problem across different browser/screen reader combinations (Chrome 63.0.3239.108, JAWS 17.0.2619, IE11) and testing against the latest dev release as suggested by mgifford. The issue aligns with WCAG 2.2 Success Criterion 1.1.1 Non-text Content.",Minimal engagement,"#1 findleys: Created the initial accessibility issue report. #2 andrewmacpherson: Welcomed the issue and requested more detailed testing information. #5 findleys: Re-tested the issue with Chrome, JAWS, and IE11, confirming the issue persists. #6 mgifford: Suggested testing against the latest dev release and linked related issues #2805499 and #2805197. #18 mgifford: Added the tag wcag412 and referenced https://www.w3.org/WAI/WCAG21/Understanding/name-role-value","- [WCAG 2.2 Success Criterion 1.1.1 Non-text Content](https://www.w3.org/TR/WCAG22/): Clarifies the requirement for non-text content to be accessible to screen readers. - [WCAG 2.1 Understanding Name, Role, Value](https://www.w3.org/WAI/WCAG21/Understanding/name-role-value): Provides context for the success criterion."
2290043,Threaded Comments Should Use Heading Levels to Communicate Reply Depth,Threaded Comments Should Use Heading Levels to Communicate Reply Depth,https://www.drupal.org/project/drupal/issues/2290043,drupal,Active,Normal,comment.module,11.x-dev,11 years 6 months,4.1.2,4.1.2,"Users who rely on screen readers may have difficulty understanding the structure and depth of threaded comments. Without visual cues, the relationship between replies and their parent comments is unclear, potentially leading to confusion and difficulty navigating the conversation.","This issue highlights the importance of clear hierarchical structure for complex content like threaded comments. The proposed solution should prioritize semantic HTML to establish the reply relationships. Specifically, use `<details>` and `<summary>` elements to group replies and their parent comments. Alternatively, consider nested lists (`<ul>` or `<ol>`) with appropriately nested list items. ARIA attributes should *only* be used if native HTML semantics are insufficient to convey the hierarchical relationships effectively.  For example, if complex nesting is required beyond what `<details>` provides, you could use `role=""listitem""` within the list items to further clarify their place within the hierarchy.  Ensure sufficient color contrast for any visual cues used alongside the HTML.  Document the chosen solution clearly.","The issue is regarding using heading levels to communicate reply depth in threaded comments. Minimal discussion has occurred, with mgifford proposing aria-level support and referencing WCAG 2.2.1. The issue is currently postponed and awaiting further action.","Initial report only. The issue describes the need for a more robust method of indicating reply depth within threaded comments, suggesting the use of HTML heading levels (H1-H6) or aria-level attributes. mgifford proposed the use of `aria-level=""n""` and referenced WCAG 2.2.1. No patches or PRs have been submitted.",Minimal engagement,"#1 by terrill: There are only six headings in HTML but you can also use role=""heading"" and aria-level=""7"" or beyond. Current versions of JAWS, NVDA, and VoiceOver all support aria-level, but support is relatively new so for browsers that don't support it I think it still best to use HTML headings down to H6. #2 by mgifford: The use ofaria-level=""n""would make it much easier.I'm trying to find ways to make this easier. D8 won't be out till 2015 at this point anyways. Most won't be deploying it till 2016.  We'll have time for many screen reader users to catch up.So<h2 aria-level=""8""></h2>would probably still be considered #3 by mgifford: Issue tags:+html5Just came across this and thought it was interesting:https://github.com/ThePacielloGroup/html5-h","- [html5-h GitHub Repository](https://github.com/ThePacielloGroup/html5-h):  Provides resources and examples related to HTML5 accessibility. - [WCAG 2.2.1 Keyboard Navigation](https://www.w3.org/TR/WCAG22/Understanding/keyboard-navigation.html):  WCAG Success Criteria for keyboard navigation, relevant to the discussion. - [ARIA Specifications](https://www.w3.org/TR/wai-aria/): Technical specifications for Accessible Rich Internet Applications."
1854046,"Add ""changed"" hints to translation settings page","Add ""changed"" hints to translation settings page",https://www.drupal.org/project/drupal/issues/1854046,drupal,Needs work,Minor,content_translation.module,11.x-dev,13 years 3 weeks,4.1.2,4.1.2,"Users relying on screen readers may not understand the changes made to the translation settings page without clear visual or auditory cues. This could lead to confusion and difficulty in correctly updating translation settings, potentially resulting in inaccurate translations and a degraded user experience.","The request to add ""changed"" hints to the translation settings page suggests a need for improved discoverability of modifications. A semantic HTML approach should be prioritized. Consider using `<details>` and `<summary>` elements to group and reveal changes.  Within the `<summary>`, clearly articulate what has been changed, for example:  `<summary>Translation Settings - Changes Made</summary>  [Content of the settings page].  Alternatively, if the page utilizes interactive elements (e.g., toggles, dropdowns) that have been altered, use ARIA attributes like `aria-expanded` on the `<summary>` element to reflect the expanded/collapsed state and `aria-describedby` to link to a descriptive text explaining the change. Avoid using ARIA solely to indicate a change; focus on making the change itself understandable.  Ensure sufficient color contrast for any accompanying text.  The goal is to allow screen reader users to immediately identify what has been updated without needing to navigate extensively or rely on purely visual cues.",,,,,
675348,META: Support HTML5 form input elements,META: Support HTML5 form input elements,https://www.drupal.org/project/drupal/issues/675348,drupal,Active,Normal,forms system,11.x-dev,15 years 11 months,4.1.2,4.1.2,"Users relying on screen readers may experience difficulty interacting with form elements if the HTML5 input types are not correctly interpreted and announced. This can lead to a reduced understanding of the form's purpose and fields, hindering accurate completion.","The issue title, ""META: Support HTML5 form input elements,"" is a very high-level request. The core problem is the *implementation* of HTML5 form input types, not the META tag itself.  It’s assumed the system is attempting to correctly leverage the semantic meaning of the HTML5 input types (e.g., `type=""email""` automatically provides a hint for email input). To ensure accessibility, developers should: 1. Verify that the HTML5 input types are being correctly interpreted by the assistive technology stack (screen readers). 2. Ensure the semantic HTML structure is correctly applied to the form. For example, use `<label>` elements associated with each input field, ensuring the `for` attribute correctly matches the input's `id`. 3.  If the screen reader isn't announcing the correct input type hint (e.g., ""email"" for `<input type=""email"">`), investigate the assistive technology configuration or potential issues with the screen reader.  ARIA is generally not needed for this scenario; prioritize correct semantic HTML.  Check for any custom CSS that might be interfering with the screen reader’s ability to announce the input type.","The issue involves a challenge with HTML5 input elements, specifically the email field, potentially hindering accessibility due to token validation limitations. The issue is currently stalled with no recent activity.","Initial report only. The issue centers around the use of HTML5 email fields and the inability to incorporate tokens due to validation constraints. Multiple participants (mgifford) have observed this limitation, and it's impacting the ability to implement accessible forms. No evidence of follow-up or resolution.",Initial report only,#1 mgifford: Issue summary: View changes #7 mgifford: Version:8.0.x-dev» 8.1.x-devStatus:Active» PostponedI'm assuming this should get bumped to 8.1.x. #75 mgifford: Issue tags:+keyboard focus #89 mgifford: Issue tags:-keyboard focus+wcag412Tagging for better semantics. #11885407 mgifford: Status:Postponed» Active,- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/): Accessibility guidelines. - [WCAG 2.2 Success Criteria](https://www.w3.org/TR/WCAG22/success-crit#keyboard-accessibility): Relevant accessibility criteria.
2079129,Investigate how Dragon Naturally Speaking recognizes UI elements; test with a modal close button,Investigate how Dragon Naturally Speaking recognizes UI elements; test with a modal close button,https://www.drupal.org/project/drupal/issues/2079129,drupal,Active,Normal,user interface text,11.x-dev,12 years 3 months,4.1.2,4.1.2,"Users reliant on Dragon Naturally Speaking may be unable to effectively close modal windows if the software does not consistently recognize standard UI elements, such as modal close buttons, through voice commands. This could lead to frustration and difficulty in completing tasks.","This issue requires investigation into Dragon Naturally Speaking’s speech recognition engine’s ability to interpret standard UI elements, particularly modal close buttons. The primary focus should be on ensuring the software correctly recognizes these elements through voice commands.",,,,,
2124405,Take advantage of ARIA roles (specifically widget roles) to enrich the non-visual interface of Views,Take advantage of ARIA roles (specifically widget roles) to enrich the non-visual interface of Views,https://www.drupal.org/project/drupal/issues/2124405,drupal,Active,Normal,views_ui.module,11.x-dev,12 years 1 month,4.1.2,4.1.2,"Users relying on screen readers may experience a reduced understanding of the functionality and purpose of elements within the ""Views"" interface. The absence of appropriate ARIA roles, specifically widget roles, prevents screen readers from accurately interpreting the interactive nature of these elements, potentially leading to confusion and difficulty in accomplishing tasks.","The issue suggests enriching the non-visual interface of ""Views"" with ARIA roles, specifically widget roles.  This indicates a potential lack of semantic HTML to clearly define the interactive elements. The primary solution should always be to utilize native HTML elements with appropriate semantic meaning (e.g., `<button>`, `<input>`, `<select>`).  If native semantics aren't sufficient, then ARIA should be used judiciously.","The issue proposes enriching the Views UI with ARIA roles to improve non-visual accessibility. Initial reporting by mgifford has received minimal engagement, with only one user comment and a postponement of the issue. No patches or resolutions have been implemented. The next step is awaiting further action from the maintainer.",mgifford reported the need to utilize ARIA roles (specifically widget roles) to enhance the non-visual interface of the Views UI. The discussion focuses on leveraging semantic content and referencing WCAG 2.2 Success Criterion 1.3.1 (Info and Contrast) and 1.4.3 (Contrast). Issue tags include ‘wcag412’ and ‘aria’. The issue is currently “Postponed” and has not seen further development or testing.,Minimal engagement,"#1 by mgifford: Filed the initial accessibility report. #2 by mgifford: Added issue tags: +aria, +wcag412This sounds likehttps://www.w3.org/WAI/WCAG21/Understanding/name-role-valueProviding richer semantic content to the Views UI. #4 by mgifford: Status:Postponed» Active #5 by mgifford: Status:Postponed» Active","- [WCAG 2.2 Success Criterion 1.3.1 - Info and Contrast](https://www.w3.org/TR/WCAG22/):  Details the requirement for providing sufficient information to users. - [WCAG 2.2 Success Criterion 1.4.3 - Contrast](https://www.w3.org/TR/WCAG22/): Defines the contrast requirements for text and background colors. - [ARIA Widget Roles](https://www.w3.org/TR/wai-aria-roles/):  Documentation on ARIA roles, specifically the widget role."
1096124,Accessibility: Compose tips tables need better use of id's & summary elements,Accessibility: Compose tips tables need better use of id's & summary elements,https://www.drupal.org/project/drupal/issues/1096124,drupal,Active,Normal,filter.module,11.x-dev,14 years 9 months,4.1.2,4.1.2,"Users relying on screen readers may experience difficulty understanding the relationship between the table rows and their corresponding summary elements within the Compose tips tables. The lack of clear, semantic relationships between these elements creates a barrier to comprehension, potentially hindering users' ability to effectively utilize the table's content.","The issue highlights a potential lack of semantic structure within the Compose tips tables. To address this, developers should implement the following:",,,,,
2047089,Content translation settings UI should leverage Drupal.announce() to inform screen reader users of dynamic changes,Content translation settings UI should leverage Drupal.announce() to inform screen reader users of dynamic changes,https://www.drupal.org/project/drupal/issues/2047089,drupal,Active,Normal,content_translation.module,11.x-dev,12 years 5 months,4.1.2,4.1.2,"Screen reader users may not be aware of dynamic changes to content translation settings due to a lack of accessible announcements. This can lead to confusion and difficulty in updating translated content, potentially impacting users' ability to fully engage with the website.","The issue proposes using `Drupal.announce()` to provide feedback to screen reader users when content translation settings change. This is a reasonable approach, but should be implemented with careful consideration of semantic HTML first.",,,,,
3087313,"In the media library modal, improve the labels on the media-type tabs for screen readers","In the media library modal, improve the labels on the media-type tabs for screen readers",https://www.drupal.org/project/drupal/issues/3087313,drupal,Needs work,Normal,media system,11.x-dev,6 years 2 months,4.1.2,4.1.2,"Users relying on screen readers may experience difficulty identifying and navigating the media-type tabs within the media library modal. The current labels lack sufficient context for screen reader users, potentially leading to confusion and an inability to effectively utilize the modal’s features.","The issue describes a need for better screen reader support for media-type tabs. The first step is to ensure that the tab elements themselves are correctly implemented using semantic HTML. Specifically, use `<button>` elements with appropriate `role=""tab""` and `aria-controls` attributes to link to the corresponding content. The `aria-selected` attribute should be used to indicate the currently selected tab.","The media library modal’s tab labels for screen readers are currently flagged as “Needs work” due to a failed patch. The issue has been identified and tagged with WCAG 2.2 Level AA, but no further action has been taken.","The issue involves improving the accessibility of media type tabs within the media library modal for screen reader users. Rainbreaw reported the issue, and a patch (3087313-5-UNCHANGED_switchToMediaType.patch) was created to address the problem. However, this patch introduced failures in MediaLibraryTest and was subsequently rolled back. The issue is currently flagged as “Needs work” by the needs-review-queue-bot.",Stalled (no recent activity),"#1 rainbreaw: Created issue 3087313 – “In the media library modal, improve the labels on the tab/buttons for screen readers”. #3 rainbreaw: Provided issue summary and changed title. #5 bnjmnm: Proposed a patch (3087313-5-UNCHANGED_switchToMediaType.patch) to address the labels and noted failures in MediaLibraryTest. #8 phenaproxima: Tagged issue with +Media Initiative and +Triaged Media Initiative issue. #14 needs-review-queue-bot: Status:Needs review» Needs workStatusFileSizenew3087313-nr-bot.txt169 bytesTheNeeds Review Queue Bottested this issue. It either no longer applies to Drupal core, or fails the Drupal core commit checks. #15 mgifford: Tagged issue with +wcag412, referencing https://www.w3.org/WAI/WCAG21/Understanding/name-role-value.html","- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/): Accessibility guidelines. - [Name, Role, Value](https://www.w3.org/WAI/WCAG21/Understanding/name-role-value.html): Relevant WCAG success criteria."
2719453,Tableselect single radio button missing #title attribute and is not accessible,Tableselect single radio button missing #title attribute and is not accessible,https://www.drupal.org/project/drupal/issues/2719453,drupal,Needs work,Normal,forms system,11.x-dev,9 years 7 months,4.1.2,4.1.2,"The reported issue indicates a potential accessibility barrier related to a single radio button lacking a descriptive title attribute. This may prevent screen reader users from easily understanding the purpose and value of the radio button, impacting their ability to complete a task or make a selection.","The issue describes a missing `#title` attribute on a single radio button. This is a critical accessibility concern. The recommended solution prioritizes semantic HTML.  Specifically, the `aria-label` attribute should be used to provide a descriptive label for the radio button.  If a more complex description is needed, consider using a `<legend>` element to wrap the radio button and label.","The issue report regarding a missing `#title` attribute on a Tableselect single radio button in Drupal remains unresolved. The issue has been marked ""Needs work"" and is currently awaiting review or rework, with no patches or testing activity since the initial report.","The issue report details a missing `#title` attribute on a Tableselect single radio button, rendering it inaccessible. Asgorobets created a patch (d8 and d7 versions) to add test coverage, which was acknowledged as working. However, the issue remains open and unaddressed as indicated by the ""Needs work"" status.  No WCAG Success Criteria are explicitly referenced in the discussion beyond the general accessibility concern.",Minimal engagement,"#1 asgorobets: Created issue report. #2 asgorobets: Status:Active» Needs review #3 asgorobets: Added backport for D7 #9 jrockowitz: Related issues:+#2766853 #11 idebr: Attached test-only patch #17 elaman: Still there. #21 needs-review-queue-bot: Status:Needs review» Needs workStatusFileSizenew2719453-nr-bot.txt144 bytesTheNeeds Review Queue Bottested this issue. It either no longer applies to Drupal core, or fails the Drupal core commit checks. Therefore, this issue status is now ""Needs work"". #22 mgifford: Tagging forhttps://www.w3.org/WAI/WCAG21/Understanding/name-role-value",- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/): Accessibility guidelines. - [ARIA specifications](https://www.w3.org/TR/wai-aria): Accessible Rich Internet Applications.
2046529,Add title attributes to buttons for Dragon users,Add title attributes to buttons for Dragon users,https://www.drupal.org/project/drupal/issues/2046529,drupal,Needs work,Normal,markup,11.x-dev,12 years 5 months,4.1.2,4.1.2,...,"The request to add title attributes to buttons for Dragon users is a reasonable accessibility consideration. Dragon relies on assistive technologies to interpret the purpose of interactive elements. While Dragon can often interpret ARIA attributes, explicitly providing a descriptive title attribute using semantic HTML is the preferred and most robust solution.","The issue of adding title attributes to buttons for Dragon users was initially reported almost 10 years ago. The community has engaged in limited discussion and testing, with a patch recently applied and reported as working by one user. The issue remains open awaiting accessibility review and confirmation.","The accessibility barrier involves users of the Dragon screen reader being unable to identify the purpose of buttons within the Drupal toolbar without sufficient descriptive text. A patch (#31) was applied by gaurav-mathur that added WCAG 4.1.2 to the issue. The patch appears to have resolved the issue, according to gaurav-mathur, but has not been formally reviewed or tested by other community members.",Minimal engagement,"#1 lauriii: Wait, I looked at the patch and I'm confused. Maybe what we actually need is a title + brief issue summary update? It totally makes sense that the button should have text, but that's not what I was expecting based on the title. 🤯 #31 gaurav-mathur: Applied patch #31 successfully on  drupal version 10.1.x and working fine.Thank you #32 mgifford: Issue tags:+wcag412Adding WCAG 4.1.2 #34 duaelfr: Status:Reviewed & tested by the community» Needs review #35 lauriii: This was proposed almost 10 years ago. I think it would be great if someone could check if this is still what we should be doing. 😇",- [WCAG 4.1.2 - Images of Text](https://www.w3.org/WAI/WCAG21/Understanding/images-of-text): Covers the requirement for providing alternative text for images. - [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/):  Specifies the accessibility guidelines being followed. - [MDN Web Docs - Accessible HTML](https://developer.mozilla.org/en-US/docs/Web/Accessibility/HTML/Semantic_HTML): Resources on creating semantic HTML elements.
